Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
Volkswagen,2015.0,Tiguan,SUV,2015 Volkswagen Tiguan 118 TSI (4X2),USED,Automatic,"4 cyl, 1.4 L",Front,Premium,7.3,77734,Black / -,4,SUV,4,5,18913.0
Mitsubishi,2018.0,Triton,Ute / Tray,2018 Mitsubishi Triton GLS (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,Diesel,7.2,53499,Black / Black,4,Ute / Tray,4,5,37980.0
Ford,2014.0,Falcon,Coffs Harbour Toyota Pre-Owned,2014 Ford Falcon XR6,USED,Automatic,-,Other,Unleaded,7.663150894460331,83274,Silver / -,0,Ute / Tray,0,0,30490.0
Mazda,2013.0,BT-50,Ute / Tray,2013 Mazda BT-50 XT (4X2),USED,Automatic,"5 cyl, 3.2 L",Rear,Diesel,8.9,218188,Grey / -,5,Ute / Tray,4,5,16413.0
Audi,2021.0,Q7,SUV,2021 Audi Q7 45 TDI Quattro Mhev,USED,Automatic,"6 cyl, 3 L",AWD,Hybrid,7.0,50174,Silver / -,6,SUV,4,7,82800.0
Porsche,2016.0,Cayenne,SUV,2016 Porsche Cayenne Diesel Platinum Edition,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.6,100267,Black / -,6,SUV,4,5,69880.0
Volkswagen,2018.0,Golf,Coffs Harbour Toyota Pre-Owned,2018 Volkswagen Golf R,USED,Automatic,-,Other,Unleaded,7.663150894460331,38755,Black / Tw,0,Hatchback,0,0,47490.0
Isuzu,2020.0,D-MAX,Ute / Tray,2020 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,"4 cyl, 3 L",Rear,Diesel,7.7,98439,White / -,4,Ute / Tray,4,5,36999.0
Ford,2017.0,Ranger,Ute / Tray,2017 Ford Ranger XLT 3.2 HI-Rider (4X2),USED,Automatic,"5 cyl, 3.2 L",Rear,Diesel,8.5,130525,White / Black,5,Ute / Tray,4,4,30980.0
Mitsubishi,2011.0,ASX,SUV,2011 Mitsubishi ASX Aspire (4WD),USED,Manual,"4 cyl, 1.8 L",4WD,Diesel,5.9,270241,Black / -,4,SUV,4,5,8549.0
Hyundai,2019.0,I30,Hatchback,2019 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,62825,Black / -,4,Hatchback,4,5,25990.0
Mercedes-Benz,2017.0,Sprinter,SJ Wholesale Motors,2017 Mercedes-Benz Sprinter 319CDI Low Roof MWB 7G-Tronic,USED,Automatic,-,Rear,Diesel,7.663150894460331,192224,White / Grey,0,Commercial,0,0,33990.0
Subaru,2021.0,WRX,Sedan,2021 Subaru WRX STI Premium (wing) (awd),USED,Manual,"4 cyl, 2.5 L",AWD,Premium,11.2,8769,Black / Leather,4,Sedan,4,5,70750.0
Mazda,2016.0,3,Sedan,2016 Mazda 3 Maxx,USED,Manual,"4 cyl, 2 L",Front,Unleaded,5.8,70073,Red / Cloth,4,Sedan,4,5,18999.0
BMW,2022.0,2,Sylvania BMW Used Cars,2022 BMW 2 SERIES 230i Steptronic M Sport,USED,Automatic,-,Rear,Premium,7.663150894460331,393,Black / Black,0,Coupe,0,0,79988.0
Mazda,2017.0,BT-50,Ute / Tray,2017 Mazda BT-50 XT (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,Diesel,8.9,164466,White / -,5,Ute / Tray,4,4,39990.0
Audi,2009.0,A4,Sedan,2009 Audi A4 2.7 TDI,USED,Automatic,"6 cyl, 2.7 L",Front,Diesel,6.6,186141,Silver / -,6,Sedan,4,5,13830.0
HSV,2015.0,Clubsport,Sedan,2015 HSV Clubsport R8,USED,Automatic,"8 cyl, 6.2 L",Rear,Premium,12.9,110807,Black / -,8,Sedan,4,5,67885.0
Kia,2017.0,Sportage,SUV,2017 Kia Sportage SI (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.8,94876,White / Black,4,SUV,4,5,20990.0
Toyota,2022.0,Landcruiser,Ute / Tray,2022 Toyota Landcruiser 70 Series LC79 GXL,USED,Manual,"8 cyl, 4.5 L",AWD,Diesel,10.7,25,Gold / Black,8,Ute / Tray,4,5,122990.0
Nissan,2022.0,X-Trail,Suttons Nissan Chullora- New/Demo,2022 Nissan X-Trail TI (4WD),DEMO,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,8.3,8512,Black / Grey,4,SUV,4,5,50720.0
Nissan,2005.0,Pathfinder,SUV,2005 Nissan Pathfinder ST-L (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Diesel,10.1,262298,Silver / Grey,4,SUV,4,7,9990.0
Mitsubishi,2018.0,Outlander,SUV,2018 Mitsubishi Outlander ES 7 Seat (2WD),USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,6.8,86980,White / -,4,SUV,4,7,26830.0
Toyota,2022.0,HiAce,Commercial,2022 Toyota HiAce Slwb,USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,8.4,12835,White / Grey,4,Commercial,5,2,59990.0
Audi,2020.0,RS,Other,2020 Audi RS 3 2.5 Tfsi Quattro,USED,Automatic,"5 cyl, 2.5 L",AWD,Premium,8.5,15487,Grey / -,5,Other,4,5,89800.0
Haval,2018.0,H9,SUV,2018 Haval H9 Ultra,USED,Automatic,"4 cyl, 2 L",4WD,Premium,10.9,65707,White / Black,4,SUV,4,7,29910.0
Isuzu,2020.0,D-MAX,Ute / Tray,2020 Isuzu D-MAX SX (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.0,34104,White / Grey,4,Ute / Tray,4,5,49950.0
Toyota,2023.0,C-HR,SUV,2023 Toyota C-HR Koba (2WD),USED,Automatic,"4 cyl, 1.2 L",Front,Premium,6.4,46,White / 2Xlg22,4,SUV,4,5,45888.0
Citroen,2011.0,C3,Hatchback,2011 Citroen C3 Exclusive,USED,Automatic,"4 cyl, 1.6 L",Front,Premium,7.0,112912,Black / -,4,Hatchback,5,5,9999.0
BMW,2015.0,328I,Sedan,2015 BMW 328I Luxury Line,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.3,84884,White / -,4,Sedan,4,5,38950.0
Mazda,2018.0,CX-3,SUV,2018 Mazda CX-3 Akari LE (awd),USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,6.7,44002,White / Leather,4,SUV,4,5,32999.0
Toyota,2023.0,C-HR,SUV,2023 Toyota C-HR GXL (awd),USED,Automatic,"4 cyl, 1.2 L",AWD,Premium,6.5,38,Silver / -,4,SUV,4,5,43857.0
Toyota,2017.0,C-HR,SUV,2017 Toyota C-HR Koba (2WD),USED,Automatic,"4 cyl, 1.2 L",Front,Premium,5.5,83914,White / Black,4,SUV,4,5,28490.0
Toyota,2010.0,Hilux,Ute / Tray,2010 Toyota Hilux SR (4X4),USED,Manual,"4 cyl, 3 L",4WD,Diesel,8.5,240137,White / Cloth,4,Ute / Tray,4,5,23910.0
Toyota,2011.0,Landcruiser,SUV,2011 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"6 cyl, 4 L",4WD,Unleaded,11.5,236160,White / -,6,SUV,4,7,31990.0
Kia,2020.0,Sorento,SUV,2020 Kia Sorento Sport+ 7 Seat,USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,6.1,51961,Blue / -,4,SUV,4,7,48990.0
Porsche,2009.0,Panamera,Sedan,2009 Porsche Panamera S,USED,Automatic,"8 cyl, 4.8 L",Rear,Premium,11.2,119080,Black / -,8,Sedan,4,4,63888.0
Jeep,2022.0,Gladiator,NEW In stock,2022 Jeep Gladiator Night Eagle,NEW,Automatic,-,Other,Unleaded,7.663150894460331,24,Silver / Black With Peak Embossing And Black Stitching,0,Ute / Tray,0,0,82985.0
Hyundai,2018.0,Tucson,SUV,2018 Hyundai Tucson Active X (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.9,64430,White / Black,4,SUV,4,5,26990.0
Suzuki,2022.0,Swift,Southern Classic Cars - New & Demo,2022 Suzuki Swift GL S,NEW,Automatic,"4 cyl, 1.2 L",Front,Unleaded,4.8,10,White / -,4,Hatchback,5,5,27585.0
Holden,2013.0,Colorado,Ute / Tray,2013 Holden Colorado LX (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,9.1,193200,Blue / -,4,Ute / Tray,4,5,29990.0
Subaru,2008.0,Liberty,Sedan,2008 Subaru Liberty 2.5I Heritage,USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,9.3,179006,Blue / Grey,4,Sedan,4,5,10500.0
Ford,2015.0,Everest,SUV,2015 Ford Everest Ambiente,USED,Automatic,"5 cyl, 3.2 L",AWD,Diesel,8.5,145341,White / -,5,SUV,4,7,33333.0
Volkswagen,2015.0,Tiguan,SUV,2015 Volkswagen Tiguan 118 TSI (4X2),USED,Automatic,"4 cyl, 1.4 L",Front,Premium,7.3,90363,Grey / -,4,SUV,4,5,18830.0
Suzuki,2022.0,Jimny,SUV,2022 Suzuki Jimny Lite,USED,Manual,"4 cyl, 1.5 L",4WD,Unleaded,6.4,12359,Green / Black,4,SUV,2,4,39990.0
Audi,2022.0,SQ2,SUV,2022 Audi SQ2 2.0 Tfsi Quattro,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.7,9513,Grey / Black,4,SUV,4,5,67910.0
Mini,2018.0,Cooper,Hatchback,2018 Mini Cooper S,USED,Automatic,"4 cyl, 2 L",Front,Premium,5.5,31620,Green / Cloth/Leather,4,Hatchback,3,4,39990.0
Mazda,2020.0,BT-50,Ute / Tray,2020 Mazda BT-50 XT (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.0,16000,Grey / -,4,Ute / Tray,4,2,53000.0
Mazda,2016.0,CX-5,SUV,2016 Mazda CX-5 Maxx (4X2),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.4,109390,Grey / Black,4,SUV,4,5,19800.0
Holden,2016.0,Commodore,Sedan,2016 Holden Commodore SS-V,USED,Automatic,"8 cyl, 6.2 L",Rear,Premium,11.7,56546,Black / Black,8,Sedan,4,5,52950.0
Mitsubishi,2013.0,Triton,Taree City Car Sales,2013 Mitsubishi Triton MN GLX Cab Chassis 2dr Tipper Man 5sp 4x4 2.5DT,USED,Manual,-,Other,-,7.663150894460331,156198,White / -,0,Ute / Tray,0,0,23888.0
Mercedes-Benz,2011.0,G350,SUV,2011 Mercedes-Benz G350 350,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,11.2,81000,Black / -,6,SUV,4,5,99900.0
Mazda,2013.0,CX-5,SUV,2013 Mazda CX-5 Maxx Sport (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,5.7,108004,White / Cloth,4,SUV,4,5,19999.0
Skoda,2022.0,Kamiq,Bellbowrie Motor Group New Cars,2022 Skoda Kamiq Monte Carlo 110TSI,DEMO,Automatic,"4 cyl, 1.5 L",Front,Premium,5.6,1577,White / -,4,SUV,4,5,44990.0
Toyota,2018.0,Hilux,Ute / Tray,2018 Toyota Hilux SR HI-Rider,USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,8.1,123138,Blue / Grey,4,Ute / Tray,4,5,38950.0
Toyota,2021.0,Corolla,Hatchback,2021 Toyota Corolla ZR Hybrid,USED,Automatic,"4 cyl, 1.8 L",Front,Hybrid,4.2,10695,White / Leather,4,Hatchback,5,5,42930.0
Toyota,2000.0,Hilux,Ute / Tray,2000 Toyota Hilux (4X4),USED,Manual,"4 cyl, 3 L",4WD,Diesel,0.0,128896,White / -,4,Ute / Tray,4,5,29950.0
Toyota,2023.0,Camry,Sedan,2023 Toyota Camry Ascent + SAT NAV,USED,Automatic,"4 cyl, 2.5 L",Front,Premium,6.8,10,White / -,4,Sedan,4,5,39990.0
LDV,2023.0,G10,Manning Valley Automotive - New Cars,2023 LDV G10 Lift Door,NEW,Automatic,"4 cyl, 2 L",Rear,Diesel,8.2,10,White / -,4,Commercial,4,2,36990.0
Isuzu,2021.0,MU-X,SUV,2021 Isuzu MU-X LS-U (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.3,18067,Red / Black,4,SUV,4,7,67188.0
Toyota,2022.0,Yaris,SUV,2022 Toyota Yaris Cross GR Sport Hybrid (two-Tone),USED,Automatic,"3 cyl, 1.5 L",Front,Hybrid,3.8,81,Silver / -,3,SUV,4,5,46990.0
Hyundai,2018.0,Tucson,SUV,2018 Hyundai Tucson Elite R-Series (sunroof) (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.8,89383,Black / Cloth,4,SUV,4,5,31990.0
Mercedes-Benz,2015.0,E200,Coupe,2015 Mercedes-Benz E200,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.0,88507,Grey / Black,4,Coupe,2,4,35990.0
Holden,2008.0,Barina,Hatchback,2008 Holden Barina,USED,Manual,"4 cyl, 1.6 L",Front,Unleaded,6.9,120151,Silver / Grey,4,Hatchback,3,5,5850.0
Nissan,2016.0,X-Trail,SUV,2016 Nissan X-Trail TI (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,8.3,89208,White / -,4,SUV,4,5,24490.0
Mercedes-Benz,2010.0,E350,Sedan,2010 Mercedes-Benz E350 CDI Avantgarde,USED,Automatic,"6 cyl, 3 L",Rear,Diesel,6.9,123237,Black / Black Leather,6,Sedan,4,5,27950.0
Mazda,2009.0,6,Sedan,2009 Mazda 6 Classic,USED,Automatic,"4 cyl, 2.5 L",Front,Premium,8.7,159717,Black / Grey,4,Sedan,4,5,10986.0
Volkswagen,2022.0,Tiguan,Manning Valley Automotive - New Cars,2022 Volkswagen Tiguan Allspace 132TSI Life,NEW,Automatic,"4 cyl, 2 L",AWD,Premium,8.9,44,Red / -,4,SUV,4,7,56690.0
Holden,2018.0,Colorado,Ute / Tray,2018 Holden Colorado LTZ (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.7,70967,White / Grey,4,Ute / Tray,4,5,48990.0
Mitsubishi,2017.0,Triton,Ute / Tray,2017 Mitsubishi Triton GLX Plus (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,Diesel,7.2,106724,White / Black,4,Ute / Tray,4,5,29490.0
Mitsubishi,2018.0,Triton,Ute / Tray,2018 Mitsubishi Triton GLS (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,7.6,33299,Blue / -,4,Ute / Tray,4,5,39999.0
Jeep,2019.0,Wrangler,SUV,2019 Jeep Wrangler Sport S (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,9.6,66458,Grey / Black,6,SUV,2,4,53980.0
Nissan,2013.0,Pathfinder,SUV,2013 Nissan Pathfinder ST (4X4),USED,Automatic,"6 cyl, 3.5 L",4WD,Premium,10.2,76716,Blue / -,6,SUV,4,7,21800.0
LDV,2023.0,T60,Manning Valley Automotive - New Cars,2023 LDV T60 MAX Luxe (4X4),NEW,Automatic,"4 cyl, 2 L",4WD,Diesel,9.3,11,Blue / -,4,Ute / Tray,4,5,43990.0
Toyota,2015.0,Camry,Sedan,2015 Toyota Camry Atara SL,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.8,180446,Grey / Black,4,Sedan,4,5,18990.0
BMW,2019.0,X3,SUV,2019 BMW X3 Xdrive 30D M-Sport,USED,Automatic,"6 cyl, 3 L",4WD,Diesel,6.0,150023,Blue / -,6,SUV,4,5,42800.0
Mitsubishi,2010.0,Challenger,SUV,2010 Mitsubishi Challenger LS (5 Seat) (4X4),USED,Manual,"4 cyl, 2.5 L",4WD,Diesel,8.3,242529,Grey / -,4,SUV,4,5,11800.0
Holden,2019.0,Commodore,Wagon,2019 Holden Commodore LT (5YR),USED,Automatic,"4 cyl, 2 L",Front,Premium,7.7,33667,Grey / Black,4,Wagon,4,5,25275.0
Subaru,2020.0,Forester,SUV,2020 Subaru Forester 2.5I (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.4,60469,White / -,4,SUV,4,5,30990.0
Volkswagen,2017.0,Amarok,Ute / Tray,2017 Volkswagen Amarok TDI420 Core Edition (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,8.3,161162,White / Black,4,Ute / Tray,4,5,29830.0
Toyota,2021.0,RAV4,SUV,2021 Toyota RAV4 Edge (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.5,23206,Red / -,4,SUV,5,5,57990.0
Mercedes-Benz,2012.0,CLS500,Sedan,2012 Mercedes-Benz CLS500 BE,USED,Automatic,"8 cyl, 4.7 L",Rear,Premium,9.9,112250,Black / Black Leather,8,Sedan,4,4,47950.0
Volvo,2014.0,XC90,SUV,2014 Volvo XC90 D5 R-Design,USED,Automatic,"5 cyl, 2.4 L",AWD,Diesel,9.6,156434,Silver / -,5,SUV,4,7,17800.0
Holden,2015.0,UTE,Ute / Tray,2015 Holden UTE SV6 Lightning,USED,Manual,"6 cyl, 3.6 L",Rear,Unleaded,9.8,151993,White / -,6,Ute / Tray,2,2,26990.0
Kia,2020.0,Sorento,SUV,2020 Kia Sorento Sport+ 7 Seat,USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,9.7,61212,Black / -,6,SUV,4,7,48779.0
Mazda,2018.0,3,Hatchback,2018 Mazda 3 SP25 GT,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,6.1,70628,White / Black,4,Hatchback,5,5,26990.0
Ford,2018.0,Everest,SUV,2018 Ford Everest Trend (4WD 7 Seat),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.1,146729,Silver / -,4,SUV,4,7,41990.0
Hyundai,2016.0,Accent,Sedan,2016 Hyundai Accent Active,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.2,28078,Red / -,4,Sedan,4,5,16990.0
Mercedes-Benz,2021.0,GLA,Orange Toyota (Used),2021 Mercedes-Benz GLA GLA250,USED,Automatic,-,Other,Unleaded,7.663150894460331,42351,White / 04701,0,SUV,0,0,69990.0
Volkswagen,2018.0,Tiguan,SUV,2018 Volkswagen Tiguan 132 TSI Comfortline,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.5,50183,- / -,4,SUV,4,5,35830.0
Mazda,2022.0,CX-5,Rockdale Mazda New,2022 Mazda CX-5 Touring Active (awd),DEMO,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.5,1780,Brown / Black/Green,4,SUV,4,5,48588.0
Hyundai,2022.0,I20,Hatchback,2022 Hyundai I20 N,USED,Manual,"4 cyl, 1.6 L",Front,Unleaded,6.9,711,White / -,4,Hatchback,5,5,47990.0
Toyota,2006.0,RAV4,SUV,2006 Toyota RAV4 CV (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Unleaded,9.6,274024,White / -,4,SUV,4,5,7800.0
Ford,2021.0,Puma,SUV,2021 Ford Puma ST-Line V,USED,Automatic,"3 cyl, 1 L",Front,Premium,5.3,21154,Red / -,3,SUV,5,5,36990.0
Toyota,2022.0,Hilux,Port Stephens Toyota,2022 Toyota Hilux Workmate 4x2,USED,Manual,-,Rear,Unleaded,7.663150894460331,6745,White / Grey,0,Ute / Tray,0,0,33888.0
Mazda,2023.0,CX-5,Rockdale Mazda New,2023 Mazda CX-5 Maxx Sport (awd),DEMO,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.5,647,Grey / Black Cloth,4,SUV,4,5,46888.0
BMW,2019.0,X3,SUV,2019 BMW X3 M Competition Xdrive,USED,Automatic,"6 cyl, 3 L",AWD,Premium,10.6,57098,Grey / Leather,6,SUV,5,5,93880.0
Toyota,2008.0,Corolla,Hatchback,2008 Toyota Corolla Ascent,USED,Manual,"4 cyl, 1.8 L",Front,Unleaded,7.4,162161,Grey / Black,4,Hatchback,5,5,8950.0
Volkswagen,2018.0,Tiguan,SUV,2018 Volkswagen Tiguan Allspace 140 TDI Highline,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.0,41413,White / Black,4,SUV,4,7,49990.0
Land,2017.0,Rover,SUV,2017 Land Rover Discovery SD4 SE,USED,Automatic,"4 cyl, 2 L",4WD,Diesel,6.4,88657,Black / Grey Leather,4,SUV,4,5,57990.0
Mitsubishi,2023.0,Triton,Upper Hunter Automotive New Cars,2023 Mitsubishi Triton GLS (4X4),NEW,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6,-,White / Black Sports Cloth,4,Ute / Tray,4,5,56725.0
Toyota,2014.0,Landcruiser,SUV,2014 Toyota Landcruiser GXL (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,Diesel,11.9,189999,White / -,8,SUV,4,5,61900.0
Toyota,2020.0,RAV4,SUV,2020 Toyota RAV4 GXL AWD Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8,55930,White / Black,4,SUV,5,5,49990.0
Toyota,2018.0,Camry,Sedan,2018 Toyota Camry SX,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.3,70830,Black / Red,4,Sedan,4,5,34990.0
Subaru,2019.0,XV,SUV,2019 Subaru XV 2.0I-S,USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,7.0,38126,Red / Black,4,SUV,4,5,33730.0
Mitsubishi,2022.0,Triton,Ute / Tray,2022 Mitsubishi Triton GLS (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,Diesel,7.9,13456,Black / Black Cloth,4,Ute / Tray,4,5,49999.0
Holden,2015.0,Captiva,SUV,2015 Holden Captiva 7 LTZ (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.1,110015,Silver / Black,4,SUV,4,7,19990.0
Ford,2020.0,Mustang,Hatchback,2020 Ford Mustang GT 5.0 V8,USED,Manual,"8 cyl, 5 L",Rear,Premium,13.0,22203,Red / -,8,Hatchback,2,4,64990.0
Hyundai,2019.0,I30,Hatchback,2019 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,49120,Grey / -,4,Hatchback,4,5,23990.0
BMW,2022.0,X3,Sylvania BMW Used Cars,2022 BMW X3 sDrive20i Steptronic,USED,Automatic,-,Rear,Unleaded,7.663150894460331,9200,Black / Black,0,Wagon,0,0,88988.0
Skoda,2020.0,Kodiaq,Orange Toyota (Used),2020 Skoda Kodiaq RS,USED,Automatic,-,Other,Diesel,7.663150894460331,18929,White / -,0,Wagon,0,0,53990.0
Toyota,2021.0,Hilux,Ute / Tray,2021 Toyota Hilux SR5 (4X4),USED,Manual,"4 cyl, 2.8 L",4WD,Diesel,7.4,29484,Blue / Black,4,Ute / Tray,4,5,68990.0
Mitsubishi,2018.0,ASX,SUV,2018 Mitsubishi ASX XLS (4WD),USED,Automatic,"4 cyl, 2.3 L",4WD,Diesel,6.0,77677,White / Grey,4,SUV,4,5,24990.0
Nissan,2022.0,X-Trail,Wangaratta Motor Group Used,2022 Nissan X-Trail Nissan X-TRAIL X TRAIL 2WD AUTO ST SERIES 3,USED,Automatic,-,Other,-,7.663150894460331,10542,- / -,0,Wagon,0,0,33990.0
Toyota,2020.0,Landcruiser,SUV,2020 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.0,57116,White / -,4,SUV,4,7,64990.0
Land,2018.0,Rover,USED Dealer ad,2018 Land Rover Range Rover Velar,USED,-,-,Other,-,7.663150894460331,127162,Black / -,0,Wagon,0,0,55800.0
Holden,2016.0,Captiva,SUV,2016 Holden Captiva 7 LTZ (awd),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.1,118087,Black / -,4,SUV,4,7,15800.0
Toyota,2018.0,Hilux,Wangaratta Motor Group Used,2018 Toyota Hilux Hilux 4x4 SR 2.8L T Diesel Automatic Double Cab,USED,Automatic,-,Other,Diesel,7.663150894460331,125903,- / -,0,Ute / Tray,0,0,39990.0
Toyota,2018.0,C-HR,SUV,2018 Toyota C-HR Koba (2WD),USED,Automatic,"4 cyl, 1.2 L",Front,Premium,5.5,76313,Silver / Black,4,SUV,4,5,28990.0
Nissan,2016.0,X-Trail,SUV,2016 Nissan X-Trail ST (fwd),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9,137112,Red / -,4,SUV,4,5,19990.0
Holden,2012.0,Barina,Hatchback,2012 Holden Barina Classic,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,7.6,156871,Red / -,4,Hatchback,5,5,9990.0
Mazda,2021.0,BT-50,Ute / Tray,2021 Mazda BT-50 GT (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.0,104207,White / Black,4,Ute / Tray,4,5,52970.0
Hyundai,2015.0,Iload,Commercial,2015 Hyundai Iload,USED,Automatic,"4 cyl, 2.5 L",Rear,Diesel,8.8,136821,Silver / -,4,Commercial,4,3,25913.0
Ford,2021.0,Everest,SUV,2021 Ford Everest Trend (4WD),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.0,71456,Blue / Black,4,SUV,4,7,56990.0
Land,2017.0,Rover,SUV,2017 Land Rover Discovery TD6 HSE,USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.2,89928,Grey / White,6,SUV,4,5,79988.0
Mazda,2023.0,CX-3,Manning Valley Automotive - New Cars,2023 Mazda CX-3 Maxx Sport (fwd),NEW,Automatic,"4 cyl, 2 L",Front,Unleaded,6.3,3,Gold / -,4,SUV,4,5,31768.0
Mazda,2016.0,2,Hatchback,2016 Mazda 2 NEO,USED,Manual,"4 cyl, 1.5 L",Front,Unleaded,5.4,44783,Red / -,4,Hatchback,5,5,18350.0
Mazda,2023.0,CX-8,Rockdale Mazda New,2023 Mazda CX-8 G25 GT SP (fwd),DEMO,Automatic,"4 cyl, 2.5 L",Front,-,8.1,7,White / Black Leather,4,SUV,4,7,64688.0
Hyundai,2018.0,Tucson,SUV,2018 Hyundai Tucson Active (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.9,99903,White / -,4,SUV,4,5,23913.0
Mitsubishi,2019.0,Triton,Wangaratta Motor Group Used,2019 Mitsubishi Triton 2019 Mitsubishi MR Triton GLX+ 2.4L D 6A/T 4X4 DC PU,USED,Automatic,-,Other,Diesel,7.663150894460331,105769,White / -,0,Ute / Tray,0,0,39990.0
Kia,2010.0,Cerato,Sedan,2010 Kia Cerato SLI,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.9,191787,Red / -,4,Sedan,4,5,6850.0
Holden,2006.0,Statesman,Sedan,2006 Holden Statesman V8,USED,Automatic,"8 cyl, 6 L",Rear,Unleaded,14.5,185376,Grey / Beige,8,Sedan,4,5,16990.0
Mazda,2022.0,CX-5,SUV,2022 Mazda CX-5 Maxx Sport (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.5,15263,Grey / -,4,SUV,4,5,38997.0
Toyota,2016.0,Hiace,Commercial,2016 Toyota Hiace LWB,USED,Automatic,"4 cyl, 3 L",Rear,Diesel,8.7,204859,- / Black,4,Commercial,4,2,24850.0
Mini,2006.0,Cooper,Hatchback,2006 Mini Cooper,USED,Manual,"4 cyl, 1.6 L",Front,Unleaded,6.8,107151,Red / -,4,Hatchback,2,4,12995.0
Subaru,2008.0,Forester,SUV,2008 Subaru Forester XS Premium,USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,9.6,218764,Blue / -,4,SUV,4,5,11490.0
Lexus,2017.0,RX350,SUV,2017 Lexus RX350 F-Sport,USED,Automatic,"6 cyl, 3.5 L",AWD,-,9.6,55579,Black / Black,6,SUV,4,5,59900.0
Subaru,2020.0,XV,SUV,2020 Subaru XV 2.0I-S,USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,7.0,38929,Silver / Black,4,SUV,4,5,35888.0
